#   Step          Temp          Press          PotEng         KinEng         TotEng         E_pair    
    346000   1.0068229      0.86248985     15.944654      1.5100833      17.454737     -4.655816     
    347000   1.0098735      1.1066452      15.943128      1.5146588      17.457787     -4.6578755    
    348000   1.0089749      1.1278952      15.943108      1.5133109      17.456419     -4.6326174    
    349000   1.011651       1.0340798      15.937671      1.5173248      17.454995     -4.6554411    
    350000   1.0083471      0.90781992     15.942383      1.5123694      17.454752     -4.6598229    
    351000   0.99423825     0.97182578     15.960077      1.4912082      17.451285     -4.6379815    
    352000   1.0100297      1.0868658      15.936835      1.514893       17.451728     -4.6569328    
    353000   1.0077589      1.0204951      15.938269      1.5114871      17.449756     -4.6542859    
    354000   1.0075262      1.0572062      15.936618      1.5111381      17.447756     -4.6571761    
    355000   0.99128282     0.92269362     15.957084      1.4867755      17.44386      -4.6437486    
    356000   1.0253192      1.0276428      15.908675      1.537825       17.4465       -4.6773939    
    357000   1.0082063      1.0089368      15.930852      1.5121582      17.44301      -4.6624939    
    358000   1.0019987      0.88084285     15.933627      1.5028477      17.436475     -4.6493234    
    359000   0.99818567     1.018838       15.936971      1.4971288      17.4341       -4.652803     
    360000   1.0092782      0.95832098     15.922335      1.5137658      17.436101     -4.6600941    
    361000   0.99068422     1.0070752      15.946974      1.4858777      17.432852     -4.6478383    
    362000   0.98416267     1.029931       15.952199      1.4760964      17.428296     -4.647673     
    363000   1.0036058      1.0596441      15.925652      1.5052582      17.43091      -4.6707211    
    364000   1.002922       1.1043694      15.92428       1.5042326      17.428513     -4.6576772    
    365000   0.99750253     1.0215514      15.928088      1.4961042      17.424192     -4.6514129    
    366000   0.99256501     0.96395865     15.931933      1.4886986      17.420632     -4.6565119    
    367000   0.99330114     1.1335369      15.930313      1.4898027      17.420115     -4.6571681    
    368000   1.0032463      1.0825054      15.915833      1.5047189      17.420552     -4.6679813    
    369000   0.9998292      1.100911       15.917644      1.4995938      17.417238     -4.6580142    
    370000   1.0003798      0.81366368     15.916157      1.5004196      17.416576     -4.6782077    
    371000   0.99733046     1.015419       15.916152      1.4958461      17.411998     -4.6698856    
    372000   1.0000411      1.0363144      15.913916      1.4999116      17.413827     -4.6763325    
    373000   1.0030983      1.2088393      15.909331      1.504497       17.413828     -4.6865531    
    374000   0.98488752     1.0766437      15.93242       1.4771836      17.409604     -4.656056     
    375000   1.0006208      1.2502188      15.911848      1.5007811      17.412629     -4.6690853    
    376000   0.99572278     0.87645078     15.917032      1.4934348      17.410467     -4.672725     
    377000   1.0004052      1.0138406      15.911012      1.5004577      17.41147      -4.6828563    
    378000   1.0063121      1.0577496      15.902916      1.5093172      17.412234     -4.674261     
    379000   1.0023071      0.99295996     15.905568      1.5033103      17.408878     -4.6875158    
    380000   0.98871283     0.88163053     15.924165      1.4829209      17.407086     -4.6628378    
    381000   0.98431417     0.77210299     15.931071      1.4763236      17.407394     -4.6647968    
    382000   0.99315899     1.060459       15.917301      1.4895895      17.406891     -4.6593592    
    383000   0.99534939     0.97163359     15.915429      1.4928748      17.408303     -4.6658899    
    384000   0.99980301     1.1003287      15.911222      1.4995545      17.410777     -4.6709072    
    385000   0.99491038     1.0026504      15.916966      1.4922163      17.409183     -4.6690401    
    386000   0.99707377     0.94028611     15.913091      1.4954611      17.408552     -4.6704946    
    387000   0.99112702     0.92167337     15.925217      1.4865419      17.411759     -4.6653197    
    388000   0.99269555     0.96584045     15.92273       1.4888944      17.411625     -4.665551     
    389000   0.99966778     1.2483887      15.917474      1.4993517      17.416826     -4.6812929    
    390000   0.99270622     0.86995435     15.924723      1.4889104      17.413633     -4.6535205    
    391000   0.9957486      1.0466675      15.920929      1.4934735      17.414402     -4.6551008    
    392000   1.0069846      0.99152553     15.908807      1.5103259      17.419133     -4.6754003    
    393000   0.99447108     1.1685149      15.927027      1.4915575      17.418585     -4.6593927    
    394000   0.99529348     1.2271172      15.92683       1.4927909      17.419621     -4.6597871    
    395000   0.99652302     1.0723067      15.925544      1.494635       17.420179     -4.663675     
    396000   0.99684552     0.96407024     15.925629      1.4951188      17.420748     -4.6617138    
    397000   0.99278529     1.0431684      15.932576      1.489029       17.421605     -4.6542205    
    398000   0.99708041     0.91423454     15.928734      1.4954711      17.424206     -4.6576086    
    399000   1.0043081      0.92664633     15.920751      1.5063115      17.427063     -4.6686374    
    400000   0.99537132     1.1289097      15.937638      1.4929077      17.430545     -4.6546905    
    401000   0.99353467     0.98097371     15.937549      1.490153       17.427702     -4.6404142    
    402000   0.99972973     1.0823501      15.933644      1.4994446      17.433089     -4.6549855    
    403000   0.99989255     1.0125279      15.933915      1.4996888      17.433604     -4.6580259    
    404000   1.0083026      0.9807201      15.924608      1.5123027      17.436911     -4.6666263    
    405000   1.0062164      1.1133433      15.93229       1.5091737      17.441464     -4.6605668    
    406000   1.0071827      1.2241263      15.932522      1.510623       17.443145     -4.6563148    
    407000   1.0082128      1.1178704      15.931122      1.512168       17.44329      -4.6547332    
    408000   0.99579327     1.04564        15.94819       1.4935405      17.441731     -4.646488     
    409000   0.99991706     1.0684901      15.945157      1.4997256      17.444882     -4.6520052    
    410000   1.0043227      0.95495956     15.940909      1.5063334      17.447242     -4.6576824    
    411000   0.99592121     0.92070941     15.953132      1.4937324      17.446865     -4.6493033    
    412000   0.9969466      0.91714668     15.952097      1.4952704      17.447368     -4.6475065    
    413000   0.99975917     0.88483998     15.94889       1.4994888      17.448379     -4.6463353    
    414000   1.0162697      1.0155359      15.928148      1.5242521      17.4524       -4.6583437    
    415000   0.99951371     1.1270677      15.952811      1.4991206      17.451931     -4.6452376    
    416000   1.0139824      1.1091304      15.933426      1.5208214      17.454248     -4.6485023    
    417000   1.0106362      0.80450648     15.935685      1.5158028      17.451488     -4.6550474    
    418000   1.0045553      1.0720423      15.946816      1.5066823      17.453498     -4.6573757    
    419000   1.0021125      1.1304789      15.949518      1.5030185      17.452537     -4.6392394    
    420000   1.0100791      1.1278206      15.940822      1.5149671      17.45579      -4.6658346    
    421000   1.0019345      1.1199435      15.949032      1.5027515      17.451784     -4.6425626    
    422000   1.0014416      0.9356307      15.947663      1.5020121      17.449675     -4.6421969    
    423000   1.0037562      0.87931227     15.942917      1.5054838      17.4484       -4.6527813    
    424000   1.0125998      0.75739331     15.930905      1.5187478      17.449653     -4.6517073    
    425000   1.0051358      0.94831309     15.941551      1.5075529      17.449104     -4.6534779    
    426000   1.0066429      1.1860015      15.940168      1.5098133      17.449981     -4.6594287    
    427000   1.004278       1.2368675      15.942066      1.5062663      17.448332     -4.6538034    
    428000   1.0099855      1.0761244      15.930143      1.5148268      17.44497      -4.6588499    
    429000   1.0021618      1.0666941      15.940472      1.5030924      17.443565     -4.6517582    
    430000   1.0054906      1.0776569      15.932223      1.5080851      17.440308     -4.6507212    
    431000   0.99439079     0.97646315     15.94523       1.491437       17.436667     -4.6410864    
    432000   0.99942163     0.89954326     15.938546      1.4989825      17.437529     -4.6522785    
    433000   0.99297389     1.1206561      15.947324      1.4893119      17.436636     -4.6418054    
    434000   0.99382931     1.0958648      15.945182      1.4905949      17.435777     -4.6452773    
    435000   0.99673364     1.2043838      15.939741      1.494951       17.434692     -4.6537869    
    436000   1.0066753      1.0453317      15.923414      1.5098619      17.433276     -4.6681775    
    437000   1.0054532      1.0378466      15.924783      1.508029       17.432812     -4.6738646    
    438000   0.99413803     1.1796708      15.937538      1.4910579      17.428596     -4.6583988    
    439000   0.99292887     0.8884982      15.937781      1.4892444      17.427025     -4.6555413    
    440000   0.98634848     0.99125042     15.943056      1.4793748      17.422431     -4.6408248    
    441000   0.98849839     0.81290112     15.935365      1.4825993      17.417964     -4.652611     
    442000   0.99575808     0.86852998     15.926093      1.4934878      17.419581     -4.6620529    
    443000   0.99637115     0.95294731     15.924609      1.4944073      17.419017     -4.66467      
    444000   0.99273023     0.87560761     15.927991      1.4889464      17.416938     -4.6501867    
    445000   0.99481899     0.92613103     15.925193      1.4920793      17.417272     -4.6584398    
    446000   1.0058168      0.95647907     15.906887      1.5085743      17.415462     -4.6641878    
    447000   0.99852052     0.90662422     15.918483      1.497631       17.416114     -4.6687482    
    448000   1.0026488      1.1069699      15.912872      1.5038228      17.416695     -4.6796628    
    449000   0.99854271     0.93819154     15.917968      1.4976643      17.415633     -4.6826999    
    450000   0.99898099     1.0479073      15.916895      1.4983216      17.415217     -4.6729425    
    451000   0.98406222     0.8879004      15.936233      1.4759457      17.412179     -4.6659116    
    452000   0.9959254      0.86027332     15.917574      1.4937387      17.411313     -4.6657098    
    453000   0.99408176     0.9613025      15.919969      1.4909735      17.410942     -4.6601943    
    454000   0.98960664     1.0072171      15.927867      1.4842615      17.412128     -4.6628673    
    455000   0.99820485     0.99089136     15.917531      1.4971575      17.414688     -4.6708543    
    456000   0.99930641     0.9767657      15.916202      1.4988097      17.415012     -4.6715817    
    457000   0.99357953     1.0465331      15.927072      1.4902203      17.417292     -4.6640004    
    458000   0.99417473     0.97816367     15.924167      1.491113       17.41528      -4.6601315    
    459000   0.99906213     0.90192457     15.916029      1.4984433      17.414472     -4.6674834    
    460000   1.0006375      0.93333207     15.914489      1.5008061      17.415296     -4.6769465    
    461000   0.99071653     0.87698828     15.92948       1.4859262      17.415406     -4.6493839    
    462000   0.99753846     1.0119942      15.920812      1.4961581      17.41697      -4.6618248    
    463000   1.0004194      0.86209803     15.918419      1.5004791      17.418898     -4.6729092    
    464000   0.98785847     0.93596188     15.93486       1.4816395      17.416499     -4.6514215    
    465000   0.97789539     0.77601805     15.950746      1.4666964      17.417443     -4.6477378    
    466000   0.99373272     0.86318397     15.928777      1.49045        17.419227     -4.6700171    
    467000   0.99543717     0.89333883     15.928514      1.4930064      17.42152      -4.6670786    
    468000   0.99467919     1.0964327      15.933537      1.4918696      17.425407     -4.6540952    
    469000   1.0069746      0.95736489     15.917845      1.5103108      17.428155     -4.6665415    
    470000   1.0016567      0.86745129     15.925479      1.5023348      17.427814     -4.6627521    
    471000   1.0095183      1.0606684      15.920325      1.514126       17.434451     -4.6657578    
    472000   1.008724       1.0767417      15.920725      1.5129347      17.43366      -4.6587131    
    473000   0.9976896      0.89433409     15.93676       1.4963847      17.433145     -4.6529642    
    474000   1.0020598      0.85078195     15.932098      1.5029394      17.435037     -4.6653859    
    475000   0.99742033     0.8971384      15.940215      1.4959809      17.436196     -4.6593222    
    476000   0.99908589     0.92974977     15.940534      1.498479       17.439013     -4.6524065    
    477000   1.0047596      0.85617184     15.9333        1.5069886      17.440289     -4.6547804    
    478000   1.0070806      1.0605069      15.930315      1.5104698      17.440785     -4.6612545    
    479000   1.0067105      1.0698849      15.93276       1.5099147      17.442675     -4.657257     
    480000   1.0027479      0.95510881     15.938423      1.5039714      17.442394     -4.653449     
    481000   0.99524699     1.0896442      15.951196      1.4927212      17.443917     -4.652724     
    482000   1.00714        1.0929128      15.93525       1.5105589      17.445809     -4.653109     
    483000   0.99839495     0.89564884     15.947395      1.4974427      17.444837     -4.6441663    
    484000   0.99659618     1.0492156      15.950618      1.4947448      17.445362     -4.6366082    
    485000   1.0024071      0.67353879     15.94087       1.5034602      17.44433      -4.6542193    
    486000   1.0084129      1.0910745      15.937547      1.5124681      17.450015     -4.6599058    
    487000   1.0113795      1.1178971      15.932609      1.5169175      17.449527     -4.6548651    
    488000   1.0077839      1.0093412      15.939623      1.5115247      17.451147     -4.6688821    
    489000   1.0169167      1.0731213      15.927803      1.5252226      17.453025     -4.663739     
    490000   1.0044595      1.207984       15.942272      1.5065385      17.448811     -4.6424931    
    491000   0.99945819     1.1178677      15.948942      1.4990374      17.447979     -4.6385755    
    492000   1.0060797      0.97921568     15.938596      1.5089686      17.447564     -4.6545253    
    493000   1.004191       1.2139153      15.944331      1.5061359      17.450467     -4.6429531    
    494000   1.0016536      1.1028695      15.945828      1.5023301      17.448158     -4.6517622    
    495000   1.011292       1.0164758      15.932429      1.5167863      17.449216     -4.6664856    
    496000   0.99979451     0.96173873     15.944669      1.4995418      17.444211     -4.6497557    
    497000   0.99696906     0.87605934     15.947165      1.495304       17.442469     -4.6332527    
    498000   0.99371131     0.97387476     15.952331      1.4904179      17.442749     -4.6419053    
    499000   1.0130066      1.0325531      15.924063      1.5193579      17.443421     -4.6650418    
    500000   0.99665755     0.92788886     15.945914      1.4948368      17.440751     -4.6449261    
    501000   1.0025193      0.98656618     15.935391      1.5036286      17.43902      -4.6449712    
    502000   1.0114334      0.96540218     15.922993      1.5169984      17.439991     -4.6670451    
    503000   1.0084869      0.97476605     15.925113      1.5125791      17.437692     -4.6628506    
    504000   0.99359135     1.0467498      15.945244      1.490238       17.435482     -4.6434028    
    505000   0.98722491     1.0481986      15.952134      1.4806893      17.432824     -4.6402584    
    506000   0.99517653     1.0976003      15.939556      1.4926155      17.432171     -4.650529     
    507000   1.0002021      1.0528822      15.931027      1.5001531      17.43118      -4.647754     
    508000   0.99283978     0.96854215     15.94225       1.4891107      17.431361     -4.6404795    
    509000   0.99473728     1.1682936      15.939396      1.4919567      17.431353     -4.6549077    
    510000   0.996565       1.0170901      15.934423      1.494698       17.429121     -4.6659864    
    511000   1.0104728      1.0200484      15.911603      1.5155577      17.427161     -4.6725658    
    512000   0.99092485     1.1018951      15.938917      1.4862386      17.425156     -4.6435733    
    513000   1.0029555      0.94321475     15.918775      1.5042828      17.423057     -4.6616962    
    514000   0.99075129     0.80343086     15.934244      1.4859783      17.420222     -4.6616707    
    515000   0.99718401     0.91405394     15.92409       1.4956264      17.419717     -4.67178      
    516000   1.0030852      0.76760486     15.916394      1.5044774      17.420871     -4.6717586    
    517000   1.0030838      1.0236638      15.916178      1.5044752      17.420653     -4.6655581    
    518000   1.0093361      1.085541       15.908106      1.5138528      17.421959     -4.6719224    
    519000   0.99710965     1.1014987      15.921464      1.4955149      17.416979     -4.6675282    
    520000   0.9919968      0.89056157     15.926176      1.4878464      17.414023     -4.6624323    
    521000   0.9947151      0.96891212     15.923209      1.4919234      17.415132     -4.6698886    
    522000   0.9991776      0.99169037     15.915744      1.4986165      17.41436      -4.6748867    
    523000   1.0079442      1.0339355      15.903789      1.5117651      17.415554     -4.6806487    
    524000   0.98534281     1.0321844      15.933808      1.4778664      17.411674     -4.6573851    
    525000   0.9909786      0.88738629     15.92432       1.4863192      17.41064      -4.666667     
    526000   0.98974362     0.9574991      15.925448      1.484467       17.409915     -4.6712952    
    527000   1.0007503      0.80249054     15.909918      1.5009753      17.410893     -4.6692378    
    528000   1.0019658      1.0231764      15.910125      1.5027984      17.412924     -4.6812273    
    529000   1.0021874      0.88060169     15.908236      1.5031307      17.411367     -4.6768654    
    530000   0.99907664     1.0228104      15.912877      1.4984651      17.411342     -4.6719429    
    531000   1.0000141      0.84669809     15.91077       1.4998712      17.410641     -4.6850078    
    532000   0.99568949     0.9576422      15.916452      1.4933849      17.409837     -4.6737871    
    533000   0.99932909     0.90054615     15.911655      1.4988437      17.410499     -4.6630205    
    534000   0.9985642      0.98421398     15.91417       1.4976965      17.411866     -4.6798255    
    535000   1.0018182      0.95997061     15.909186      1.502577       17.411763     -4.6770909    
    536000   0.99492366     1.0492327      15.919259      1.4922363      17.411495     -4.6741629    
    537000   0.99346797     1.0356574      15.921749      1.4900529      17.411802     -4.6753887    
    538000   0.99314898     0.99350172     15.923323      1.4895745      17.412898     -4.6697373    
    539000   0.9894515      1.078625       15.929678      1.4840288      17.413707     -4.6500006    
    540000   0.99852294     1.0341049      15.9183        1.4976346      17.415935     -4.669273     
    541000   1.0018241      0.86603659     15.91345       1.5025858      17.416036     -4.6683103    
    542000   1.0090299      1.0982947      15.905959      1.5133935      17.419353     -4.6773523    
    543000   1.0020862      1.0078929      15.917094      1.502979       17.420073     -4.676116     
    544000   0.99329197     1.0525523      15.929198      1.489789       17.418986     -4.6605472    
    545000   1.0030062      0.86035475     15.915275      1.5043588      17.419634     -4.6683069    
    546000   0.99626909     0.93840747     15.928975      1.4942542      17.42323      -4.666298     
    547000   0.99786265     0.85065718     15.92673       1.4966443      17.423374     -4.6571471    
    548000   0.98785899     0.96229682     15.942881      1.4816403      17.424521     -4.6525305    
    549000   0.99758446     0.96870314     15.932452      1.4962271      17.428679     -4.6598134    
    550000   0.99520581     0.99202307     15.936792      1.4926594      17.429451     -4.6547665    
    551000   1.0105215      1.1097028      15.918994      1.5156307      17.434624     -4.6660872    
    552000   0.99033247     1.2469603      15.948609      1.4853502      17.43396      -4.649022     
    553000   1.0047143      1.0381032      15.929667      1.5069207      17.436587     -4.6728322    
    554000   1.0044566      1.1109001      15.930672      1.5065342      17.437206     -4.6546699    
    555000   1.0066012      1.0830585      15.928172      1.5097508      17.437923     -4.6645377    
    556000   0.9951226      1.0425393      15.947364      1.4925346      17.439899     -4.6567642    
    557000   0.99092524     0.90510219     15.952358      1.4862392      17.438598     -4.6470344    
    558000   1.0069086      1.0272662      15.930706      1.5102118      17.440917     -4.6588328    
    559000   1.0042319      0.86657531     15.932843      1.5061972      17.43904      -4.6578288    
    560000   1.0099115      1.0249151      15.927667      1.5147158      17.442383     -4.6525971    
    561000   1.0021827      1.10869        15.943258      1.5031237      17.446381     -4.6600575    
    562000   1.00532        1.0398054      15.938306      1.5078292      17.446135     -4.6557256    
    563000   0.99918726     1.097517       15.947482      1.498631       17.446113     -4.65409      
    564000   1.0174527      1.0567245      15.922451      1.5260264      17.448478     -4.6684797    
    565000   0.99846104     1.0020351      15.949549      1.4975418      17.447091     -4.656115     
    566000   0.99476463     1.0359604      15.954815      1.4919977      17.446813     -4.644715     
    567000   1.0018575      0.86270878     15.944293      1.5026359      17.446929     -4.6584492    
    568000   1.007185       1.0577391      15.935933      1.5106264      17.446559     -4.6568246    
    569000   1.0026922      0.97584826     15.944241      1.5038879      17.448129     -4.6498688    
    570000   1.0060756      0.89365484     15.938992      1.5089625      17.447955     -4.6592404    
    571000   0.99916001     1.0184955      15.947926      1.4985901      17.446516     -4.6453936    
    572000   0.99853269     1.0687269      15.947578      1.4976493      17.445227     -4.6479278    
    573000   0.99599148     1.0575548      15.949125      1.4938378      17.442963     -4.6373183    
    574000   1.00107        0.8989216      15.940821      1.5014548      17.442276     -4.6482563    
    575000   0.99748262     1.1183586      15.947739      1.4960743      17.443814     -4.6448663    
    576000   0.99948709     1.0389187      15.942318      1.4990807      17.441399     -4.6364477    
    577000   1.0087702      0.99563419     15.931692      1.513004       17.444696     -4.6512894    
    578000   1.0131028      0.9027506      15.923649      1.5195023      17.443152     -4.6659229    
    579000   1.0062944      0.9318903      15.931216      1.5092907      17.440506     -4.6542893    
    580000   1.0060309      0.99591213     15.932307      1.5088954      17.441203     -4.6624442    
    581000   1.0101727      1.0138593      15.921993      1.5151076      17.4371       -4.665044     
    582000   1.0014974      1.0425884      15.934359      1.5020959      17.436455     -4.6595151    
    583000   1.0113195      1.0731104      15.917661      1.5168276      17.434488     -4.66736      
    584000   0.99884486     0.84694031     15.932963      1.4981175      17.431081     -4.6620462    
    585000   1.0034524      1.1577348      15.927668      1.5050281      17.432696     -4.6687104    
    586000   0.99592359     1.2388644      15.936366      1.493736       17.430102     -4.6683745    
    587000   0.99815157     0.93508246     15.930139      1.4970776      17.427217     -4.6684285    
    588000   1.0100058      1.0299234      15.913025      1.5148571      17.427882     -4.6802118    
    589000   1.001823       1.036086       15.921963      1.5025842      17.424547     -4.6635391    
    590000   0.99516236     0.97223497     15.927445      1.4925943      17.42004      -4.6567602    
    591000   1.0005609      1.0117684      15.920731      1.5006912      17.421422     -4.6746446    
    592000   0.99450391     0.92126697     15.924558      1.4916067      17.416165     -4.6604832    
    593000   1.0073816      0.78339804     15.905257      1.5109213      17.416178     -4.6668469    
    594000   0.99118666     0.86202675     15.929833      1.4866313      17.416464     -4.6690167    
    595000   0.99433027     0.86549178     15.92343       1.4913462      17.414776     -4.6638542    
    596000   1.0117135      1.2066288      15.901337      1.5174185      17.418755     -4.6860865    
    597000   1.0047043      0.92387793     15.90667       1.5069058      17.413576     -4.6822779    
    598000   0.99607356     1.1199932      15.921795      1.4939609      17.415756     -4.6778463    
    599000   0.99549611     0.86486797     15.916698      1.4930948      17.409793     -4.6713331    
    600000   0.98992124     0.93776303     15.92493       1.4847334      17.409664     -4.6755793    
    601000   0.99524421     0.94192895     15.917313      1.492717       17.41003      -4.6732146    
    602000   1.003921       0.85865111     15.903963      1.5057309      17.409694     -4.6786683    
    603000   0.98672893     0.8859724      15.928168      1.4799454      17.408113     -4.6661081    
    604000   0.98437909     0.90973532     15.9291        1.476421       17.405521     -4.6473417    
    605000   1.0053143      1.0504917      15.903201      1.5078207      17.411022     -4.6815424    
    606000   0.99469224     0.88413078     15.919262      1.4918892      17.411151     -4.6715327    
    607000   0.99804801     1.0781695      15.916186      1.4969223      17.413108     -4.6704523    
    608000   0.98761719     1.043501       15.92783       1.4812776      17.409108     -4.6606597    
    609000   0.99831574     0.85766659     15.915179      1.4973239      17.412503     -4.6692987    
    610000   0.98881641     1.1687282      15.930789      1.4830763      17.413865     -4.6669768    
    611000   0.99093747     0.84544016     15.926307      1.4862576      17.412564     -4.6654252    
    612000   0.999606       1.0016391      15.916832      1.4992591      17.416091     -4.6674086    
    613000   1.010543       1.0772783      15.903557      1.5156629      17.41922      -4.6772994    
    614000   1.0095357      0.89666538     15.904515      1.5141521      17.418667     -4.675753     
    615000   0.98859352     0.99641255     15.936381      1.482742       17.419123     -4.66034      
    616000   1.0010231      1.0750009      15.921143      1.5013845      17.422527     -4.6722502    
    617000   1.0030947      0.9843942      15.922232      1.5044915      17.426724     -4.6757885    
    618000   1.0082237      0.99063705     15.914343      1.5121843      17.426528     -4.6684418    
    619000   1.0000149      0.95832656     15.925699      1.4998724      17.425571     -4.6542939    
    620000   0.99018752     1.1344631      15.943224      1.4851328      17.428356     -4.6510786    
    621000   1.0104297      0.91940564     15.917017      1.515493       17.43251      -4.6683403    
    622000   1.0018999      1.0600258      15.929311      1.5026995      17.43201      -4.6647521    
    623000   1.0032756      0.87305211     15.929913      1.5047629      17.434676     -4.6616068    
    624000   1.0133472      1.0167656      15.918635      1.5198687      17.438504     -4.6747992    
    625000   0.99681702     1.1525315      15.942127      1.495076       17.437203     -4.6422209    
    626000   1.0039696      0.98091894     15.933588      1.5058038      17.439392     -4.6531587    
    627000   0.99912185     1.0722236      15.944497      1.4985329      17.44303      -4.6545572    
    628000   0.99856398     1.0314415      15.943063      1.4976962      17.440759     -4.6474202    
    629000   0.98966407     1.1812274      15.957832      1.4843477      17.44218      -4.6359867    
    630000   0.99844916     1.0545351      15.949292      1.497524       17.446816     -4.6432995    
    631000   0.99566542     1.139444       15.955493      1.4933488      17.448841     -4.6466654    
    632000   1.0097972      1.0577933      15.936415      1.5145443      17.450959     -4.6600219    
    633000   1.0182827      1.0392931      15.924451      1.5272713      17.451722     -4.6677903    
    634000   0.99176405     1.0550664      15.963567      1.4874973      17.451064     -4.6329026    
    635000   1.0196061      1.0797547      15.92602       1.5292563      17.455276     -4.6702441    
    636000   0.99490524     1.1058809      15.960159      1.4922086      17.452367     -4.6332924    
    637000   1.0012834      1.0845225      15.948545      1.501775       17.45032      -4.6420469    
    638000   0.99511526     0.91615926     15.956702      1.4925236      17.449225     -4.6330329    
    639000   0.99993863     1.0479801      15.954785      1.499758       17.454543     -4.6555401    
    640000   1.0085964      0.97335056     15.942082      1.5127434      17.454825     -4.6587351    
    641000   1.0131306      1.1039649      15.932758      1.5195439      17.452302     -4.6502881    
    642000   1.0060825      0.82506087     15.94255       1.5089728      17.451523     -4.6550476    
    643000   0.99961783     1.1063407      15.953359      1.4992768      17.452636     -4.6329285    
    644000   1.0214059      1.071611       15.920651      1.5319556      17.452607     -4.6611365    
    645000   1.0110601      1.0584809      15.934636      1.5164384      17.451075     -4.6601223    
    646000   1.0093895      0.93921668     15.935049      1.5139328      17.448982     -4.6589906    
    647000   1.0018678      1.0361226      15.944362      1.5026514      17.447013     -4.6542597    
    648000   1.0074387      1.014939       15.933429      1.511007       17.444436     -4.6553386    
    649000   1.0001066      1.0945689      15.941628      1.5000099      17.441638     -4.661548     
    650000   1.0126902      1.0261703      15.920461      1.5188833      17.439345     -4.6648487    
    651000   0.99640844     1.0843708      15.942825      1.4944632      17.437289     -4.6597556    
    652000   1.0021167      0.98019743     15.930489      1.5030247      17.433513     -4.6641758    
    653000   0.99737054     1.0741863      15.933451      1.4959062      17.429358     -4.6610489    
    654000   0.99237153     1.1018219      15.93882       1.4884084      17.427229     -4.6523136    
    655000   1.0001219      0.91849974     15.924206      1.5000328      17.424239     -4.669683     
    656000   0.99628088     0.83961721     15.927399      1.4942719      17.421671     -4.6712893    
    657000   1.0049765      0.93373483     15.912751      1.5073139      17.420065     -4.6778375    
    658000   0.99265657     1.1191527      15.928073      1.488836       17.416909     -4.6590183    
    659000   0.97845675     1.0376411      15.945611      1.4675384      17.413149     -4.6437573    
    660000   0.9836028      0.91395951     15.934576      1.4752567      17.409833     -4.6594846    
    661000   0.99599944     0.95503629     15.916765      1.4938498      17.410615     -4.6565105    
    662000   0.99862085     1.0243979      15.913231      1.4977815      17.411012     -4.6692234    
    663000   0.99489944     0.97835522     15.91906       1.4921999      17.41126      -4.6613575    
    664000   1.0008095      1.072265       15.911651      1.5010641      17.412715     -4.6731748    
    665000   1.002644       1.1220061      15.908159      1.5038156      17.411974     -4.6816312    
    666000   0.99233387     1.0839799      15.924671      1.488352       17.413023     -4.6551518    
    667000   0.9989615      0.82109221     15.914085      1.4982924      17.412377     -4.6702815    
    668000   0.99987525     0.98649241     15.91417       1.4996629      17.413833     -4.6672917    
    669000   0.99084441     0.968236       15.926439      1.486118       17.412557     -4.6614797    
    670000   1.0067243      1.2933686      15.909522      1.5099354      17.419457     -4.6764248    
    671000   1.0056188      1.160418       15.910836      1.5082774      17.419114     -4.6807188    
    672000   1.0055713      1.1460751      15.910686      1.5082061      17.418892     -4.6767709    
    673000   0.99517674     0.88363566     15.922648      1.4926158      17.415264     -4.6699465    
    674000   0.99246378     0.96234486     15.927725      1.4885468      17.416272     -4.6683571    
    675000   0.98772773     0.94200593     15.933472      1.4814434      17.414915     -4.6581836    
    676000   0.98714842     0.93426686     15.937921      1.4805746      17.418496     -4.6574636    
    677000   0.99955735     0.84578222     15.920503      1.4991861      17.419689     -4.6694232    
    678000   0.99689716     1.2009405      15.926926      1.4951962      17.422122     -4.6640552    
    679000   1.0047185      0.98545175     15.913558      1.506927       17.420485     -4.6639772    
    680000   0.99701442     1.0918933      15.926923      1.4953721      17.422295     -4.6636619    
    681000   0.99561729     0.96449227     15.929668      1.4932766      17.422944     -4.6503448    
    682000   0.99368087     0.93233485     15.933406      1.4903722      17.423778     -4.6453434    
    683000   1.0012958      0.89001816     15.925397      1.5017935      17.42719      -4.6622563    
    684000   0.99822408     1.06249        15.931773      1.4971864      17.428959     -4.6594242    
    685000   1.0060929      1.1081364      15.925149      1.5089885      17.434138     -4.6660642    
    686000   1.0011342      1.0266712      15.93385       1.5015511      17.435401     -4.6568224    
    687000   1.0067031      1.1718151      15.927944      1.5099036      17.437847     -4.6651812    
    688000   1.0105045      1.1581115      15.924235      1.5156051      17.43984      -4.6654665    
    689000   0.99304399     1.2776483      15.949377      1.489417       17.438794     -4.6379735    
    690000   0.99807555     1.0562993      15.940969      1.4969636      17.437933     -4.649284     
    691000   1.0079751      0.95529855     15.929857      1.5118114      17.441669     -4.6684471    
    692000   1.0010427      1.2088312      15.9419        1.5014138      17.443314     -4.6577324    
    693000   1.0064554      1.0394825      15.934263      1.5095322      17.443795     -4.6718905    
    694000   1.0093239      0.88309205     15.92699       1.5138344      17.440825     -4.6563838    
    695000   0.99318954     0.88370785     15.951027      1.4896353      17.440662     -4.6491575    
    696000   1.0036972      0.95153061     15.935699      1.5053952      17.441094     -4.6581459    
