#Step TotalEnergy Pressure AcceptanceRatio Temperature LongRangeCorrection Density
92650000 -3099.95 2.32846 0.437881 0.85 -139.599 0.900232
92660000 -3096.57 2.49391 0.437883 0.85 -139.599 0.900232
92670000 -3124.13 2.29337 0.437883 0.85 -139.599 0.900232
92680000 -3122.65 2.21976 0.437883 0.85 -139.599 0.900232
92690000 -3100.59 2.40784 0.437882 0.85 -139.599 0.900232
92700000 -3149.71 2.01411 0.437882 0.85 -139.599 0.900232
92710000 -3120.25 2.25455 0.437882 0.85 -139.599 0.900232
92720000 -3129.64 2.04012 0.437882 0.85 -139.599 0.900232
92730000 -3118.05 2.23695 0.437882 0.85 -139.599 0.900232
92740000 -3100.69 2.35561 0.437882 0.85 -139.599 0.900232
92750000 -3132.3 2.12837 0.437883 0.85 -139.599 0.900232
92760000 -3093.74 2.49295 0.437883 0.85 -139.599 0.900232
92770000 -3109.96 2.33078 0.437883 0.85 -139.599 0.900232
92780000 -3099.51 2.47592 0.437882 0.85 -139.599 0.900232
92790000 -3098.68 2.49621 0.437881 0.85 -139.599 0.900232
92800000 -3133.18 2.1375 0.437881 0.85 -139.599 0.900232
92810000 -3137.16 2.07942 0.43788 0.85 -139.599 0.900232
92820000 -3132.63 2.16549 0.43788 0.85 -139.599 0.900232
92830000 -3101.7 2.47763 0.437881 0.85 -139.599 0.900232
92840000 -3106.25 2.43261 0.437881 0.85 -139.599 0.900232
92850000 -3101.24 2.4828 0.437881 0.85 -139.599 0.900232
92860000 -3123.95 2.17997 0.43788 0.85 -139.599 0.900232
92870000 -3150.55 1.89189 0.43788 0.85 -139.599 0.900232
92880000 -3134.18 2.19054 0.43788 0.85 -139.599 0.900232
92890000 -3133.25 2.0752 0.437882 0.85 -139.599 0.900232
92900000 -3133.41 2.09696 0.437883 0.85 -139.599 0.900232
92910000 -3132.03 2.18591 0.437883 0.85 -139.599 0.900232
92920000 -3111.35 2.32235 0.437883 0.85 -139.599 0.900232
92930000 -3121.59 2.31562 0.437883 0.85 -139.599 0.900232
92940000 -3109.22 2.45057 0.437883 0.85 -139.599 0.900232
92950000 -3130.12 2.22317 0.437883 0.85 -139.599 0.900232
92960000 -3142.89 2.01345 0.437884 0.85 -139.599 0.900232
92970000 -3158.53 1.84951 0.437885 0.85 -139.599 0.900232
92980000 -3171.21 1.70211 0.437885 0.85 -139.599 0.900232
92990000 -3127.88 2.10174 0.437886 0.85 -139.599 0.900232
93000000 -3118.45 2.2997 0.437886 0.85 -139.599 0.900232
93010000 -3117.85 2.19312 0.437886 0.85 -139.599 0.900232
93020000 -3111.26 2.32398 0.437885 0.85 -139.599 0.900232
93030000 -3118.55 2.25215 0.437884 0.85 -139.599 0.900232
93040000 -3086.02 2.52084 0.437885 0.85 -139.599 0.900232
93050000 -3112.54 2.35272 0.437884 0.85 -139.599 0.900232
93060000 -3123.33 2.16793 0.437885 0.85 -139.599 0.900232
93070000 -3152.07 1.91896 0.437885 0.85 -139.599 0.900232
93080000 -3123.15 2.15655 0.437884 0.85 -139.599 0.900232
93090000 -3116.26 2.19714 0.437884 0.85 -139.599 0.900232
93100000 -3129.08 2.08036 0.437884 0.85 -139.599 0.900232
93110000 -3134.03 2.01927 0.437886 0.85 -139.599 0.900232
93120000 -3099.8 2.40944 0.437885 0.85 -139.599 0.900232
93130000 -3124.19 2.08258 0.437885 0.85 -139.599 0.900232
93140000 -3139.9 2.02737 0.437885 0.85 -139.599 0.900232
93150000 -3133.31 2.03905 0.437884 0.85 -139.599 0.900232
93160000 -3099.24 2.44692 0.437885 0.85 -139.599 0.900232
93170000 -3147.5 1.9658 0.437885 0.85 -139.599 0.900232
93180000 -3114.31 2.238 0.437885 0.85 -139.599 0.900232
93190000 -3146.72 1.9533 0.437886 0.85 -139.599 0.900232
93200000 -3122.83 2.16454 0.437886 0.85 -139.599 0.900232
93210000 -3159.63 1.78627 0.437888 0.85 -139.599 0.900232
93220000 -3139.1 2.01557 0.437888 0.85 -139.599 0.900232
93230000 -3149.64 1.9715 0.437889 0.85 -139.599 0.900232
93240000 -3136.59 2.06274 0.437889 0.85 -139.599 0.900232
93250000 -3148.82 2.01042 0.43789 0.85 -139.599 0.900232
93260000 -3126.58 2.20954 0.43789 0.85 -139.599 0.900232
93270000 -3129.41 2.09729 0.43789 0.85 -139.599 0.900232
93280000 -3162.77 1.83799 0.43789 0.85 -139.599 0.900232
93290000 -3100.72 2.40422 0.43789 0.85 -139.599 0.900232
93300000 -3167.12 1.75989 0.43789 0.85 -139.599 0.900232
93310000 -3114.34 2.30164 0.437889 0.85 -139.599 0.900232
93320000 -3095.73 2.47409 0.437888 0.85 -139.599 0.900232
93330000 -3113.14 2.31834 0.437888 0.85 -139.599 0.900232
93340000 -3108.95 2.24891 0.437887 0.85 -139.599 0.900232
93350000 -3112.02 2.29386 0.437889 0.85 -139.599 0.900232
93360000 -3143.47 2.0164 0.43789 0.85 -139.599 0.900232
93370000 -3130.3 2.08842 0.43789 0.85 -139.599 0.900232
93380000 -3117.62 2.29159 0.43789 0.85 -139.599 0.900232
93390000 -3116.98 2.30637 0.437889 0.85 -139.599 0.900232
93400000 -3141.2 2.01065 0.437888 0.85 -139.599 0.900232
93410000 -3108.65 2.33219 0.437889 0.85 -139.599 0.900232
93420000 -3127.17 2.17329 0.437888 0.85 -139.599 0.900232
93430000 -3136.92 2.13842 0.437888 0.85 -139.599 0.900232
93440000 -3102.21 2.35561 0.437888 0.85 -139.599 0.900232
93450000 -3107.62 2.38015 0.437888 0.85 -139.599 0.900232
93460000 -3101.35 2.5031 0.437887 0.85 -139.599 0.900232
93470000 -3117.92 2.28394 0.437886 0.85 -139.599 0.900232
93480000 -3126.96 2.17894 0.437886 0.85 -139.599 0.900232
93490000 -3125.14 2.16128 0.437885 0.85 -139.599 0.900232
93500000 -3101.77 2.40286 0.437885 0.85 -139.599 0.900232
93510000 -3125.46 2.10761 0.437885 0.85 -139.599 0.900232
93520000 -3148.91 1.856 0.437885 0.85 -139.599 0.900232
93530000 -3113.07 2.22636 0.437886 0.85 -139.599 0.900232
93540000 -3138.94 1.99984 0.437886 0.85 -139.599 0.900232
93550000 -3109.51 2.33153 0.437887 0.85 -139.599 0.900232
93560000 -3104.82 2.33967 0.437887 0.85 -139.599 0.900232
93570000 -3103.95 2.43424 0.437887 0.85 -139.599 0.900232
93580000 -3128.68 2.16459 0.437887 0.85 -139.599 0.900232
93590000 -3095.16 2.40951 0.437887 0.85 -139.599 0.900232
93600000 -3118.91 2.138 0.437886 0.85 -139.599 0.900232
93610000 -3126.58 2.13843 0.437885 0.85 -139.599 0.900232
93620000 -3125.22 2.19218 0.437885 0.85 -139.599 0.900232
93630000 -3109.16 2.34571 0.437885 0.85 -139.599 0.900232
93640000 -3099.61 2.43426 0.437885 0.85 -139.599 0.900232
93650000 -3131.55 2.09643 0.437885 0.85 -139.599 0.900232
93660000 -3106.48 2.34524 0.437885 0.85 -139.599 0.900232
93670000 -3107.29 2.3612 0.437885 0.85 -139.599 0.900232
93680000 -3140.94 2.04136 0.437886 0.85 -139.599 0.900232
93690000 -3147.26 1.90274 0.437886 0.85 -139.599 0.900232
93700000 -3114.53 2.24432 0.437886 0.85 -139.599 0.900232
93710000 -3113.14 2.2775 0.437886 0.85 -139.599 0.900232
93720000 -3102.03 2.35866 0.437886 0.85 -139.599 0.900232
93730000 -3138.21 2.01575 0.437886 0.85 -139.599 0.900232
93740000 -3135.45 2.06436 0.437886 0.85 -139.599 0.900232
93750000 -3098.73 2.51488 0.437886 0.85 -139.599 0.900232
93760000 -3124.44 2.21471 0.437886 0.85 -139.599 0.900232
93770000 -3116.36 2.33827 0.437887 0.85 -139.599 0.900232
93780000 -3096.64 2.39971 0.437886 0.85 -139.599 0.900232
93790000 -3137.21 2.06752 0.437887 0.85 -139.599 0.900232
93800000 -3146.19 1.99163 0.437887 0.85 -139.599 0.900232
93810000 -3104.48 2.42742 0.437887 0.85 -139.599 0.900232
93820000 -3110.42 2.33787 0.437888 0.85 -139.599 0.900232
93830000 -3095.11 2.42019 0.437888 0.85 -139.599 0.900232
93840000 -3110.07 2.31504 0.437888 0.85 -139.599 0.900232
93850000 -3111.65 2.23617 0.437887 0.85 -139.599 0.900232
93860000 -3082.77 2.56639 0.437887 0.85 -139.599 0.900232
93870000 -3133.98 2.06052 0.437886 0.85 -139.599 0.900232
93880000 -3115.28 2.35275 0.437886 0.85 -139.599 0.900232
93890000 -3077.4 2.65322 0.437886 0.85 -139.599 0.900232
93900000 -3137.62 2.06538 0.437885 0.85 -139.599 0.900232
93910000 -3130.31 2.168 0.437885 0.85 -139.599 0.900232
93920000 -3118.29 2.34564 0.437885 0.85 -139.599 0.900232
93930000 -3074.44 2.67237 0.437884 0.85 -139.599 0.900232
93940000 -3089.44 2.50719 0.437884 0.85 -139.599 0.900232
93950000 -3074.61 2.7206 0.437883 0.85 -139.599 0.900232
93960000 -3124.59 2.13636 0.437883 0.85 -139.599 0.900232
93970000 -3106.15 2.40477 0.437883 0.85 -139.599 0.900232
93980000 -3112.08 2.35171 0.437882 0.85 -139.599 0.900232
93990000 -3091.37 2.56205 0.437882 0.85 -139.599 0.900232
94000000 -3069.52 2.7023 0.437881 0.85 -139.599 0.900232
94010000 -3109.6 2.32216 0.43788 0.85 -139.599 0.900232
94020000 -3105.35 2.37902 0.43788 0.85 -139.599 0.900232
94030000 -3111.53 2.29421 0.43788 0.85 -139.599 0.900232
94040000 -3115.9 2.30842 0.43788 0.85 -139.599 0.900232
94050000 -3104.53 2.35998 0.43788 0.85 -139.599 0.900232
94060000 -3102.89 2.4052 0.43788 0.85 -139.599 0.900232
94070000 -3102.01 2.4454 0.43788 0.85 -139.599 0.900232
94080000 -3083.09 2.49634 0.43788 0.85 -139.599 0.900232
94090000 -3111.49 2.34322 0.43788 0.85 -139.599 0.900232
94100000 -3105.3 2.32333 0.43788 0.85 -139.599 0.900232
94110000 -3115.06 2.29565 0.437879 0.85 -139.599 0.900232
94120000 -3141.32 2.02121 0.43788 0.85 -139.599 0.900232
94130000 -3123.19 2.24065 0.437881 0.85 -139.599 0.900232
94140000 -3099.32 2.44652 0.437881 0.85 -139.599 0.900232
94150000 -3125.47 2.18011 0.437882 0.85 -139.599 0.900232
94160000 -3129.3 2.18584 0.437881 0.85 -139.599 0.900232
94170000 -3148.83 1.95018 0.43788 0.85 -139.599 0.900232
94180000 -3113.21 2.3045 0.437879 0.85 -139.599 0.900232
94190000 -3141.82 2.0431 0.437879 0.85 -139.599 0.900232
94200000 -3140.96 2.05053 0.437879 0.85 -139.599 0.900232
94210000 -3135.79 2.13407 0.43788 0.85 -139.599 0.900232
94220000 -3145.23 2.04787 0.43788 0.85 -139.599 0.900232
94230000 -3126.08 2.22069 0.43788 0.85 -139.599 0.900232
94240000 -3124.35 2.15391 0.43788 0.85 -139.599 0.900232
94250000 -3163.08 1.82655 0.437881 0.85 -139.599 0.900232
94260000 -3121.46 2.23865 0.43788 0.85 -139.599 0.900232
94270000 -3108.58 2.36937 0.437879 0.85 -139.599 0.900232
94280000 -3137.14 2.04167 0.43788 0.85 -139.599 0.900232
94290000 -3092 2.52122 0.437879 0.85 -139.599 0.900232
94300000 -3101.47 2.41476 0.437878 0.85 -139.599 0.900232
94310000 -3119.37 2.33263 0.437878 0.85 -139.599 0.900232
94320000 -3145.89 2.02553 0.437878 0.85 -139.599 0.900232
94330000 -3136.59 2.1093 0.437878 0.85 -139.599 0.900232
94340000 -3099.31 2.43249 0.437877 0.85 -139.599 0.900232
94350000 -3117.41 2.25495 0.437877 0.85 -139.599 0.900232
94360000 -3114.36 2.31332 0.437876 0.85 -139.599 0.900232
94370000 -3116.23 2.28672 0.437877 0.85 -139.599 0.900232
94380000 -3115.62 2.25842 0.437875 0.85 -139.599 0.900232
94390000 -3158.65 1.87266 0.437876 0.85 -139.599 0.900232
94400000 -3115.34 2.32323 0.437877 0.85 -139.599 0.900232
94410000 -3173.28 1.75632 0.437877 0.85 -139.599 0.900232
94420000 -3137.58 2.04825 0.437878 0.85 -139.599 0.900232
94430000 -3164.44 1.75965 0.437879 0.85 -139.599 0.900232
94440000 -3133.6 2.08404 0.437878 0.85 -139.599 0.900232
94450000 -3143.92 1.99987 0.437879 0.85 -139.599 0.900232
94460000 -3132.94 2.10283 0.43788 0.85 -139.599 0.900232
94470000 -3138.86 2.09412 0.437879 0.85 -139.599 0.900232
94480000 -3143.99 2.02254 0.43788 0.85 -139.599 0.900232
94490000 -3150.62 1.93904 0.43788 0.85 -139.599 0.900232
94500000 -3129.3 2.10026 0.437881 0.85 -139.599 0.900232
94510000 -3183.54 1.56549 0.437881 0.85 -139.599 0.900232
94520000 -3122.08 2.26598 0.437882 0.85 -139.599 0.900232
94530000 -3133.28 2.16171 0.437882 0.85 -139.599 0.900232
94540000 -3140.43 2.04358 0.437882 0.85 -139.599 0.900232
94550000 -3142.97 1.98571 0.437883 0.85 -139.599 0.900232
94560000 -3132.11 2.15954 0.437884 0.85 -139.599 0.900232
94570000 -3140.49 2.02694 0.437885 0.85 -139.599 0.900232
94580000 -3139.03 2.09694 0.437885 0.85 -139.599 0.900232
94590000 -3097.74 2.45432 0.437885 0.85 -139.599 0.900232
94600000 -3112.93 2.3581 0.437884 0.85 -139.599 0.900232
94610000 -3089.86 2.5097 0.437885 0.85 -139.599 0.900232
94620000 -3124.92 2.17057 0.437885 0.85 -139.599 0.900232
94630000 -3103.09 2.40281 0.437885 0.85 -139.599 0.900232
94640000 -3125.33 2.16773 0.437885 0.85 -139.599 0.900232
94650000 -3126.8 2.21385 0.437885 0.85 -139.599 0.900232
94660000 -3172.17 1.75802 0.437885 0.85 -139.599 0.900232
94670000 -3109.96 2.36027 0.437886 0.85 -139.599 0.900232
94680000 -3129.49 2.19706 0.437886 0.85 -139.599 0.900232
94690000 -3129.77 2.20073 0.437887 0.85 -139.599 0.900232
94700000 -3130.24 2.15075 0.437886 0.85 -139.599 0.900232
94710000 -3119.57 2.21627 0.437886 0.85 -139.599 0.900232
94720000 -3126.96 2.17669 0.437886 0.85 -139.599 0.900232
94730000 -3146.14 1.94612 0.437887 0.85 -139.599 0.900232
94740000 -3140.57 1.99412 0.437887 0.85 -139.599 0.900232
94750000 -3114.09 2.2856 0.437886 0.85 -139.599 0.900232
94760000 -3086.44 2.5744 0.437886 0.85 -139.599 0.900232
94770000 -3143.35 2.01065 0.437886 0.85 -139.599 0.900232
94780000 -3124.15 2.18731 0.437886 0.85 -139.599 0.900232
94790000 -3155.57 1.84323 0.437885 0.85 -139.599 0.900232
94800000 -3133.98 1.97065 0.437886 0.85 -139.599 0.900232
94810000 -3147.78 1.88876 0.437887 0.85 -139.599 0.900232
94820000 -3142.15 1.95485 0.437887 0.85 -139.599 0.900232
94830000 -3151.77 1.88139 0.437888 0.85 -139.599 0.900232
94840000 -3141.17 1.97969 0.437889 0.85 -139.599 0.900232
94850000 -3166.66 1.70186 0.437888 0.85 -139.599 0.900232
94860000 -3158.63 1.7367 0.437889 0.85 -139.599 0.900232
94870000 -3121.58 2.14574 0.437889 0.85 -139.599 0.900232
94880000 -3105.64 2.27483 0.437889 0.85 -139.599 0.900232
94890000 -3137.08 2.0157 0.437889 0.85 -139.599 0.900232
94900000 -3146.42 1.89844 0.437889 0.85 -139.599 0.900232
94910000 -3123.62 2.11717 0.43789 0.85 -139.599 0.900232
94920000 -3109.06 2.29223 0.43789 0.85 -139.599 0.900232
94930000 -3147.64 1.93538 0.437891 0.85 -139.599 0.900232
94940000 -3174.06 1.63348 0.437892 0.85 -139.599 0.900232
94950000 -3167.2 1.74559 0.437892 0.85 -139.599 0.900232
94960000 -3154.11 1.91347 0.437893 0.85 -139.599 0.900232
94970000 -3123.31 2.19359 0.437893 0.85 -139.599 0.900232
94980000 -3132.94 2.12345 0.437893 0.85 -139.599 0.900232
94990000 -3133.58 2.12803 0.437894 0.85 -139.599 0.900232
95000000 -3131.46 2.11198 0.437895 0.85 -139.599 0.900232
95010000 -3120.49 2.20781 0.437895 0.85 -139.599 0.900232
95020000 -3120.55 2.2898 0.437896 0.85 -139.599 0.900232
95030000 -3157.78 1.85956 0.437896 0.85 -139.599 0.900232
95040000 -3129.22 2.14736 0.437897 0.85 -139.599 0.900232
95050000 -3107.57 2.34076 0.437898 0.85 -139.599 0.900232
95060000 -3142.03 1.97805 0.437899 0.85 -139.599 0.900232
95070000 -3119.5 2.2484 0.437899 0.85 -139.599 0.900232
95080000 -3159.43 1.79802 0.437899 0.85 -139.599 0.900232
95090000 -3150.72 1.90862 0.437899 0.85 -139.599 0.900232
95100000 -3139.42 2.15596 0.4379 0.85 -139.599 0.900232
95110000 -3117.11 2.34075 0.4379 0.85 -139.599 0.900232
95120000 -3113.97 2.33247 0.437899 0.85 -139.599 0.900232
95130000 -3126.2 2.26438 0.4379 0.85 -139.599 0.900232
95140000 -3128.41 2.25799 0.437899 0.85 -139.599 0.900232
95150000 -3122.33 2.25385 0.437899 0.85 -139.599 0.900232
95160000 -3144.6 1.99394 0.4379 0.85 -139.599 0.900232
95170000 -3122.64 2.25609 0.4379 0.85 -139.599 0.900232
95180000 -3150.59 2.02197 0.437901 0.85 -139.599 0.900232
95190000 -3139.09 2.0267 0.4379 0.85 -139.599 0.900232
95200000 -3165.93 1.79101 0.4379 0.85 -139.599 0.900232
95210000 -3156.02 1.85989 0.437901 0.85 -139.599 0.900232
95220000 -3169.42 1.72462 0.437902 0.85 -139.599 0.900232
95230000 -3127.73 2.12196 0.437902 0.85 -139.599 0.900232
95240000 -3119.41 2.17824 0.437902 0.85 -139.599 0.900232
95250000 -3157.83 1.75924 0.437902 0.85 -139.599 0.900232
95260000 -3099.33 2.36233 0.437903 0.85 -139.599 0.900232
95270000 -3123 2.11728 0.437902 0.85 -139.599 0.900232
95280000 -3111.09 2.31226 0.437902 0.85 -139.599 0.900232
95290000 -3123.79 2.12753 0.437901 0.85 -139.599 0.900232
95300000 -3123.58 2.18312 0.437902 0.85 -139.599 0.900232
95310000 -3133.32 2.10746 0.437903 0.85 -139.599 0.900232
95320000 -3113.56 2.30243 0.437903 0.85 -139.599 0.900232
95330000 -3137.46 2.02036 0.437903 0.85 -139.599 0.900232
95340000 -3095.27 2.3967 0.437902 0.85 -139.599 0.900232
95350000 -3132.67 2.05975 0.437902 0.85 -139.599 0.900232
95360000 -3101.8 2.46649 0.437902 0.85 -139.599 0.900232
95370000 -3103.37 2.42591 0.437903 0.85 -139.599 0.900232
95380000 -3072.11 2.74754 0.437903 0.85 -139.599 0.900232
95390000 -3117.66 2.28811 0.437903 0.85 -139.599 0.900232
95400000 -3118.01 2.27077 0.437903 0.85 -139.599 0.900232
95410000 -3116.79 2.26009 0.437902 0.85 -139.599 0.900232
95420000 -3108.17 2.39275 0.437902 0.85 -139.599 0.900232
95430000 -3076.88 2.68557 0.437901 0.85 -139.599 0.900232
95440000 -3073.92 2.77761 0.437901 0.85 -139.599 0.900232
95450000 -3116.98 2.31507 0.4379 0.85 -139.599 0.900232
95460000 -3081.84 2.61776 0.4379 0.85 -139.599 0.900232
95470000 -3080.36 2.6117 0.4379 0.85 -139.599 0.900232
95480000 -3132.43 2.11307 0.437899 0.85 -139.599 0.900232
95490000 -3123.23 2.26631 0.4379 0.85 -139.599 0.900232
95500000 -3115.61 2.34033 0.437899 0.85 -139.599 0.900232
95510000 -3118.06 2.26654 0.437899 0.85 -139.599 0.900232
95520000 -3115.28 2.28061 0.437899 0.85 -139.599 0.900232
95530000 -3112.06 2.31696 0.437899 0.85 -139.599 0.900232
95540000 -3122.64 2.23448 0.437899 0.85 -139.599 0.900232
95550000 -3168.21 1.69969 0.437899 0.85 -139.599 0.900232
95560000 -3102.99 2.37763 0.4379 0.85 -139.599 0.900232
95570000 -3138.45 2.03775 0.4379 0.85 -139.599 0.900232
95580000 -3118.72 2.25233 0.4379 0.85 -139.599 0.900232
95590000 -3109.71 2.31617 0.437898 0.85 -139.599 0.900232
95600000 -3125.59 2.20045 0.437899 0.85 -139.599 0.900232
95610000 -3100.5 2.43033 0.437899 0.85 -139.599 0.900232
95620000 -3140.42 2.08509 0.437899 0.85 -139.599 0.900232
95630000 -3130 2.16483 0.437899 0.85 -139.599 0.900232
95640000 -3167.68 1.75882 0.437899 0.85 -139.599 0.900232
95650000 -3116.64 2.27029 0.4379 0.85 -139.599 0.900232
95660000 -3100.59 2.40296 0.4379 0.85 -139.599 0.900232
95670000 -3113.37 2.21598 0.4379 0.85 -139.599 0.900232
95680000 -3127.85 2.13257 0.437899 0.85 -139.599 0.900232
95690000 -3115.04 2.21788 0.437899 0.85 -139.599 0.900232
95700000 -3111.25 2.28136 0.437899 0.85 -139.599 0.900232
95710000 -3110.66 2.23847 0.4379 0.85 -139.599 0.900232
95720000 -3144.52 2.01852 0.437899 0.85 -139.599 0.900232
95730000 -3109.38 2.2843 0.437899 0.85 -139.599 0.900232
95740000 -3122.79 2.19888 0.4379 0.85 -139.599 0.900232
95750000 -3145.18 1.9478 0.437901 0.85 -139.599 0.900232
95760000 -3145.94 1.90541 0.437902 0.85 -139.599 0.900232
95770000 -3154.61 1.83867 0.437902 0.85 -139.599 0.900232
95780000 -3147.43 1.92395 0.437903 0.85 -139.599 0.900232
95790000 -3117.55 2.20048 0.437904 0.85 -139.599 0.900232
95800000 -3158.88 1.85618 0.437905 0.85 -139.599 0.900232
95810000 -3134.12 2.07568 0.437906 0.85 -139.599 0.900232
95820000 -3121.03 2.26442 0.437906 0.85 -139.599 0.900232
95830000 -3126.79 2.15155 0.437908 0.85 -139.599 0.900232
95840000 -3100.61 2.39153 0.437908 0.85 -139.599 0.900232
95850000 -3167.75 1.70282 0.437908 0.85 -139.599 0.900232
95860000 -3150.48 1.889 0.437909 0.85 -139.599 0.900232
95870000 -3149.09 1.90879 0.43791 0.85 -139.599 0.900232
95880000 -3124.46 2.13345 0.43791 0.85 -139.599 0.900232
95890000 -3157.78 1.85913 0.437911 0.85 -139.599 0.900232
95900000 -3128.29 2.15589 0.437911 0.85 -139.599 0.900232
95910000 -3095.79 2.46595 0.437912 0.85 -139.599 0.900232
95920000 -3137.13 2.06355 0.437912 0.85 -139.599 0.900232
95930000 -3145.46 1.95781 0.437912 0.85 -139.599 0.900232
95940000 -3103.98 2.41636 0.437913 0.85 -139.599 0.900232
95950000 -3085.07 2.57976 0.437914 0.85 -139.599 0.900232
95960000 -3114.6 2.32209 0.437914 0.85 -139.599 0.900232
95970000 -3143.76 2.02327 0.437914 0.85 -139.599 0.900232
95980000 -3131.36 2.13761 0.437914 0.85 -139.599 0.900232
95990000 -3096.81 2.47927 0.437914 0.85 -139.599 0.900232
96000000 -3112.36 2.3086 0.437915 0.85 -139.599 0.900232
96010000 -3134.43 2.09164 0.437915 0.85 -139.599 0.900232
96020000 -3141.43 2.00019 0.437915 0.85 -139.599 0.900232
96030000 -3139.37 2.04948 0.437915 0.85 -139.599 0.900232
96040000 -3133.42 2.08108 0.437915 0.85 -139.599 0.900232
96050000 -3115.97 2.27661 0.437915 0.85 -139.599 0.900232
96060000 -3110.74 2.31848 0.437914 0.85 -139.599 0.900232
96070000 -3105.24 2.37187 0.437915 0.85 -139.599 0.900232
96080000 -3134.99 2.11466 0.437916 0.85 -139.599 0.900232
96090000 -3086.07 2.56252 0.437915 0.85 -139.599 0.900232
96100000 -3092.14 2.49102 0.437914 0.85 -139.599 0.900232
96110000 -3079.84 2.59144 0.437914 0.85 -139.599 0.900232
96120000 -3160.05 1.80431 0.437914 0.85 -139.599 0.900232
96130000 -3178.81 1.66409 0.437915 0.85 -139.599 0.900232
96140000 -3126.33 2.12734 0.437915 0.85 -139.599 0.900232
96150000 -3104.82 2.33797 0.437915 0.85 -139.599 0.900232
96160000 -3108.46 2.35399 0.437915 0.85 -139.599 0.900232
96170000 -3137.41 2.11908 0.437915 0.85 -139.599 0.900232
96180000 -3119.31 2.24466 0.437915 0.85 -139.599 0.900232
96190000 -3140.04 2.06678 0.437914 0.85 -139.599 0.900232
96200000 -3110.3 2.3513 0.437915 0.85 -139.599 0.900232
96210000 -3125.15 2.31266 0.437915 0.85 -139.599 0.900232
96220000 -3115.86 2.33152 0.437915 0.85 -139.599 0.900232
96230000 -3114.37 2.34706 0.437914 0.85 -139.599 0.900232
96240000 -3150.4 1.96089 0.437913 0.85 -139.599 0.900232
96250000 -3111.26 2.30701 0.437913 0.85 -139.599 0.900232
96260000 -3119.31 2.25546 0.437913 0.85 -139.599 0.900232
96270000 -3124.54 2.15344 0.437913 0.85 -139.599 0.900232
96280000 -3139.72 2.02152 0.437914 0.85 -139.599 0.900232
96290000 -3182.83 1.58537 0.437914 0.85 -139.599 0.900232
96300000 -3130.47 2.14888 0.437914 0.85 -139.599 0.900232
96310000 -3134.81 2.03597 0.437914 0.85 -139.599 0.900232
96320000 -3143.67 2.06084 0.437916 0.85 -139.599 0.900232
96330000 -3148.96 2.02163 0.437916 0.85 -139.599 0.900232
96340000 -3107.67 2.36261 0.437917 0.85 -139.599 0.900232
